"40705"
"date", "spi1", "spi3", "spi6", "spi9", "spi12", "spi24"
"02/01/2023", "-0.54", "-1", "-2.08", "-2.59", "-0.75", "-1.59"
"03/01/2023", "0.29", "-0.39", "-1.67", "-2.26", "-0.63", "-1.42"
"04/01/2023", "-0.77", "-0.78", "-1.91", "-2.24", "-1.73", "-1.33"
"05/01/2023", "0.34", "-0.2", "-0.68", "-1.44", "-1.95", "-1.25"
"06/01/2023", "0.36", "-0.16", "-0.38", "-1.14", "-1.62", "-0.96"
"07/01/2023", "0.79", "0.45", "-0.15", "-0.72", "-1.15", "-0.75"
"08/01/2023", "0.15", "0.42", "-0.02", "-0.38", "-1", "-0.73"
"09/01/2023", "0.33", "0.45", "0", "-0.19", "-0.81", "-0.48"
"10/01/2023", "0.6", "0.35", "0.48", "-0.08", "-0.65", "-0.3"
"11/01/2023", "-1.37", "-0.28", "0.04", "-0.24", "-0.6", "-0.59"
"12/01/2023", "-0.32", "-0.47", "-0.17", "-0.34", "-0.54", "-0.69"
"01/01/2024", "2.23", "0.56", "0.55", "0.61", "0.04", "-0.5"
"02/01/2024", "-0.28", "0.94", "0.41", "0.46", "0.1", "-0.49"
"03/01/2024", "-0.9", "0.6", "-0.07", "0.15", "-0.12", "-0.6"
"04/01/2024", "0", "-0.71", "-0.38", "-0.18", "0.14", "-1.01"
