station_id,station_name,region_id,region_name,lat,lon,station_elevation,data,tmax_m,tmax_max,tmax_min,tmin_m,tmin_min,tmin_max,ntmin_0,rrr24,sshn,tm_m,t_03_m,t_09_m,t_15_m
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,12/1/1992 12:00:00 AM,3.75333,12,-5,-3.65357,-17,5,22,29.58,111.7,-0.0518518,-2.22581,1.94839,0.141935
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,10/1/1992 12:00:00 AM,19.0065,23,9,0.232258,-4.4,10,20,0.82,251,9.61936,0.845161,17.0452,13.471
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,11/1/1992 12:00:00 AM,10.8786,17,-1.2,-2.62759,-12.2,5.2,23,23.23,160.8,4.08929,-1.26667,8.51333,5.90667
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,12/1/1992 12:00:00 AM,2.87667,9.4,-4.8,-6.06667,-17,3.8,24,4.54,99.3,-1.70385,-3.89677,1.74194,-0.670968
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,10/1/1992 12:00:00 AM,24.0484,29.6,17,6.73871,2.2,12.2,0,0,275.3,15.4,7.38065,20.2194,19.1226
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,11/1/1992 12:00:00 AM,14.28,20.6,5,1.75556,-8.2,7.6,8,16.2,170.4,8.00741,3.16667,11.32,10.3733
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,12/1/1992 12:00:00 AM,5.99677,14.5,-1,-1.45417,-11,7,13,30.54,106.2,2.18333,-0.664516,4.06452,2.90323
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,10/1/1992 12:00:00 AM,20.9226,24.4,17,7.64839,3.8,11.6,0,0,261,14.2839,7.94194,18.4258,16.3806
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,11/1/1992 12:00:00 AM,11.7333,17.8,0,2.86667,-8.2,8,8,80.1,150.1,7.29667,3.66,9.48667,7.64667
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,12/1/1992 12:00:00 AM,4.20645,11,-3.4,-2.36667,-12.6,5,18,31.04,65.5,0.8,-1.13548,2.96,1.43226
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,10/1/1992 12:00:00 AM,21.5484,24.6,17.2,7.72581,3,13.4,0,3.11,233.5,14.6387,8.04194,18.6581,16.6419
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,11/1/1992 12:00:00 AM,12.0552,19.6,0.6,2.47,-7.6,9.2,6,58.16,173.3,7.33103,3.24667,9.48667,7.55333
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,12/1/1992 12:00:00 AM,4.78,11.4,-2,-2.928,-10.4,1,18,17.29,112.7,0.441667,-1.29677,3.33333,1.73548
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,1/1/1993 12:00:00 AM,-1.09677,8,-7.2,-13.263,-25,4.4,26,30.54,114.6,-7.3,-9.49032,-3.54667,-4.77333
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,2/1/1993 12:00:00 AM,0.407143,12,-8,-9.94615,-21,-1.8,26,44.52,129.6,-4.93077,-7.78571,-2.44286,-3.31429
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,3/1/1993 12:00:00 AM,7.89,21,-2.6,-4.27407,-9.4,0.6,24,46.35,185.4,1.75926,-3.10968,5.78387,3.81935
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,1/1/1993 12:00:00 AM,-1.35333,4.6,-6.8,-13.464,-25,-1.2,25,20.91,130.1,-7.6625,-9.62581,-2.54194,-5.69032
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,2/1/1993 12:00:00 AM,0.552,7.8,-8,-9.892,-21,1.2,24,17.12,127.4,-4.83043,-6.97143,-1.02143,-2.68571
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,3/1/1993 12:00:00 AM,5.29,16.8,-1.8,-5.52903,-18.5,0.2,29,79.31,175.6,-0.183333,-4.92903,3.14194,2.14839
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,1/1/1993 12:00:00 AM,7.26452,21,0.4,-1.75714,-5.4,5.4,24,17.52,125,3.025,-0.664516,5.35484,3.0129
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,2/1/1993 12:00:00 AM,6.41481,15.6,-1,-1.49524,-8.4,4.6,15,18.94,101.1,2.60952,-0.664286,4.37143,3.60714
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,3/1/1993 12:00:00 AM,13.8677,24.2,5,1.67,-4.2,9.4,10,6.52,190.3,7.71667,2.9871,11.0452,10.5742
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,1/1/1993 12:00:00 AM,1.38621,9.2,-6.2,-5.78571,-15,3,25,43.68,126.2,-2.22308,-4.68387,-0.341936,-1.8
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,2/1/1993 12:00:00 AM,3.65714,15,-1.8,-4.32174,-13.8,5.4,22,70.24,103.1,-0.508696,-2.58571,1.47857,0.735714
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,3/1/1993 12:00:00 AM,9.12258,21.6,0,-0.993548,-6.4,3.2,21,91.71,206.9,4.06452,-0.23871,6.97097,6.02581
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,1/1/1993 12:00:00 AM,-1.17,7,-6,-10.6259,-16,2.2,26,17.22,87.3,-5.86538,-7.87742,-3.58387,-4.82581
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,2/1/1993 12:00:00 AM,-2.46923,5.8,-8,-11.4739,-19.5,-0.8,23,61.07,,-7.33333,-8.95714,-4.82857,-6.05926
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,3/1/1993 12:00:00 AM,5.22333,17.6,0,-4.13077,-10,2.5,22,13.97,,0.568,-2.80645,2.52903,2.92903
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,1/1/1993 12:00:00 AM,0.0612903,8.5,-5.2,-9.45769,-15.8,-2.6,26,26.66,108.5,-4.98462,-7.67419,-1.68387,-3.04516
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,2/1/1993 12:00:00 AM,2.10385,11,-4.6,-7.95385,-13.6,0.2,25,46.17,127.4,-3.05,-6.65714,-0.207143,-0.75
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,3/1/1993 12:00:00 AM,7.50968,20,1.4,-2.62258,-7.6,4.6,25,71.26,211.1,2.43871,-2.07742,5.92667,5.29677
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,1/1/1993 12:00:00 AM,-0.437931,7,-5.6,-9.07083,-15,-0.2,24,20.46,142.2,-5.01364,-6.26452,-2.11613,-3.88333
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,2/1/1993 12:00:00 AM,-0.265385,10,-8,-8.55238,-20.5,0,21,59.8,127,-4.98421,-6.43571,-2.16296,-3.42857
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,3/1/1993 12:00:00 AM,6.5871,19,-1,-2.92857,-11,2,22,39.06,188.3,1.93929,-1.56129,4.8129,4.06452
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,1/1/1993 12:00:00 AM,-2.5,4,-12.4,-14.584,-27.6,0.6,24,21.56,117.1,-9.09583,-11.3742,-4.36129,-7.53333
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,2/1/1993 12:00:00 AM,1.22308,9.4,-7,-9.432,-17,-0.6,25,7.62,147.7,-4.23913,-7.67143,-0.8,-2.61429
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,3/1/1993 12:00:00 AM,5.70667,18,-2,-5.5,-12.4,1.2,29,38.11,191.4,0.0172414,-4.88387,3.79355,2.93226
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,1/1/1993 12:00:00 AM,0.158065,8.4,-8.4,-8.916,-18.8,0,25,28.85,118.7,-4.644,-7.53548,-2.45806,-3.11613
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,2/1/1993 12:00:00 AM,5.025,16,-4.2,-5.44091,-13.7,-1,22,29.22,154.2,-0.604545,-3.73929,2.27143,1.88571
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,3/1/1993 12:00:00 AM,11.0968,23,4.6,-1.09643,-6.2,4,20,71.9,196.2,5.20714,-0.380645,7.9871,8.29677
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,1/1/1993 12:00:00 AM,0.806667,8,-6.2,-5.656,-13.2,3,24,6.98,98.6,-2.65417,-4.78065,-0.573333,-1.6
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,2/1/1993 12:00:00 AM,3.01481,12.6,-5,-4.56,-12,5,18,34.65,123.4,-1.23684,-3.02143,1.19286,0.535714
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,3/1/1993 12:00:00 AM,7.38065,19.6,-0.2,-1.47931,-7.8,5,21,78.21,186.4,2.99655,-0.677419,5.63871,4.90968
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,1/1/1993 12:00:00 AM,-0.358065,7,-7,-8.45172,-15.8,1.4,28,18.24,105,-4.55172,-6.90323,-1.83,-3.54194
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,2/1/1993 12:00:00 AM,3.16296,10.8,-3.6,-5.00769,-13.4,2.4,24,11.98,116.5,-0.964,-3.91429,1.11071,0.075
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,3/1/1993 12:00:00 AM,8.33667,19,1.4,-1.47333,-7.6,4.8,22,63.87,200.1,3.47241,-0.890323,6.13548,5.24194
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,4/1/1993 12:00:00 AM,15.5867,27.6,4.2,1.84483,-8.4,16.4,12,23.33,153.1,8.91035,3.32,13.64,10.54
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,5/1/1993 12:00:00 AM,19.671,26.6,7.4,5.84839,-1.5,11,2,39.14,230.9,12.7581,7.48387,18.0258,14.2516
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,6/1/1993 12:00:00 AM,22.28,33.8,13,8.56667,-0.2,13.6,1,39.91,269.8,15.4233,10.4933,20.5667,18.2333
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,4/1/1993 12:00:00 AM,13.74,24.2,8,2.00333,-5,11.5,11,51.91,166.4,7.87667,2.84,11.8067,10.54
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,5/1/1993 12:00:00 AM,17.2581,22.4,7.6,4.91613,-1.5,11,4,58.91,249.5,11.0839,6.8,15.6645,14.2581
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,6/1/1993 12:00:00 AM,22.7867,30,14,7.11667,0.5,16.2,0,10.3,326.4,14.95,10.2267,20.6067,19.9
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,4/1/1993 12:00:00 AM,19.1714,26.2,14,6.69655,0.4,10.4,0,15.84,135.4,12.9444,8.29333,15.8067,15.7133
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,5/1/1993 12:00:00 AM,24.6968,31.8,17,12.32,3.5,18,0,21.02,207.8,18.4333,14.4774,22.0194,21.7548
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,6/1/1993 12:00:00 AM,29.5586,35.6,21.2,16.6967,10,22,0,28.71,255.4,23.1345,18.5667,26.2067,27.1267
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,4/1/1993 12:00:00 AM,17.0067,26,10,6.05862,0,14.2,1,136.1,106.8,11.5862,7.12667,14.8966,13.5067
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,5/1/1993 12:00:00 AM,21.3333,26,13.4,9.65806,3.8,15.4,0,71,,15.4567,11.0129,18.7419,17.6387
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,6/1/1993 12:00:00 AM,27.9467,35,21.2,12.58,9,16,0,0,,20.2633,14.8667,25.36,25.6333
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,4/1/1993 12:00:00 AM,13.5345,22.5,6.2,4.37857,-6,14,3,44.68,,9.05556,5.85333,11.0759,10.6533
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,5/1/1993 12:00:00 AM,17.8935,23.5,11,8.73548,3.5,13.4,0,52.54,,13.3226,9.72903,15.7355,15.3484
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,6/1/1993 12:00:00 AM,23.3276,31,15.2,12.22,8.6,17,0,62.93,,17.7897,13.5267,20.96,21.3467
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,4/1/1993 12:00:00 AM,16.12,25.8,8.2,4.19667,-4.2,10.6,3,105.46,185.4,10.16,5.53333,13.3467,12.9133
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,5/1/1993 12:00:00 AM,19.78,24.4,13.4,8.33226,3,13.5,0,127.89,217.9,14.0367,9.50323,17.6645,17.0903
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,6/1/1993 12:00:00 AM,25.8767,33,18.8,11.58,8.8,16.8,0,16.43,352.2,18.73,13.2533,23.4467,24.3067
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,4/1/1993 12:00:00 AM,15.14,26.4,6.8,4.28571,-9.5,15.4,4,44.69,141.2,9.88214,5.30667,12.2067,11.9067
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,5/1/1993 12:00:00 AM,19.629,26.4,12.6,8.11,1,12,0,60.97,219.3,13.91,9.23226,17.6645,16.5548
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,6/1/1993 12:00:00 AM,24.0533,33.4,13.2,11.2467,6,14.5,0,21.92,291.6,17.6533,12.7267,21.63,21.96
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,4/1/1993 12:00:00 AM,14.5714,24.6,8.2,0.48,-10.4,6.8,13,26.37,168.8,7.30357,1.8,12.0067,10.5533
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,5/1/1993 12:00:00 AM,18.7742,23.8,10.4,5.63226,-0.6,10.4,1,65.62,246.5,12.2032,7.50968,16.5484,15.1935
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,6/1/1993 12:00:00 AM,24.14,31.4,15.2,8.20667,2.2,11.8,0,42.54,338.5,16.1733,10.9533,21.7133,20.9533
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,4/1/1993 12:00:00 AM,20.1379,31,13,5.94667,0.6,15.4,0,47.21,170.2,13.0966,6.73333,16.98,16.7467
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,5/1/1993 12:00:00 AM,23.4355,28.8,16.6,10.1935,4,15.8,0,50.7,232.6,16.8226,11.4129,21.329,20.0774
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,6/1/1993 12:00:00 AM,30.18,38,22,14.0533,9.4,19,0,21.8,335.5,22.12,15.8333,27.32,27.72
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,4/1/1993 12:00:00 AM,15.4533,24.8,8.8,5.01724,-2.2,12,2,111.7,168.9,10.2931,6.06,12.869,12.6267
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,5/1/1993 12:00:00 AM,20.0194,25,13.8,9.81,5.4,16,0,96.42,213.8,14.9333,10.4387,18.0645,17.1742
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,6/1/1993 12:00:00 AM,27.2433,33.4,21,14.35,10,19.8,0,6.7,65,20.8,15.5133,24.0733,25.32
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,4/1/1993 12:00:00 AM,16.27,25.6,9.5,5.40333,-3,11,2,85.16,161.7,10.8367,6.75333,13.5333,12.7767
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,5/1/1993 12:00:00 AM,20.729,26.8,15,10.0516,5.4,16,0,60.27,229.8,15.3871,11.4516,18.9548,17.8516
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,6/1/1993 12:00:00 AM,27.4933,34.4,19.4,14.93,9.8,21.8,0,30.43,325,21.21,16.7067,24.7733,25.54
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,7/1/1993 12:00:00 AM,22.529,30.2,15.2,10.1968,5.5,15,0,5.3,248.4,16.3613,12.1742,21.2129,18.871
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,8/1/1993 12:00:00 AM,23.8935,31.4,17.4,9.95161,4,15.8,0,8.52,276.1,16.9226,11.2516,22.4387,18.6871
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,9/1/1993 12:00:00 AM,22.78,34.6,10.4,7.70333,0,16.6,1,0.82,207.6,15.2433,8.52667,20.3133,15.5867
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,7/1/1993 12:00:00 AM,24.9548,31.4,18,11.7903,6.6,19.8,0,4.5,361.5,18.3677,13.9355,22.7226,20.9613
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,8/1/1993 12:00:00 AM,25.4065,31,17.6,11.23,6.4,18.4,0,10.6,332.6,18.3133,12.5548,23.3161,20.8194
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,9/1/1993 12:00:00 AM,24.26,31,13.2,6.38,0,13.6,1,0,309.8,15.32,7.10667,21.9667,19.0067
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,7/1/1993 12:00:00 AM,32.72,37.2,24,19.3452,15.2,23.5,0,0.01,268.3,26.0897,21.1481,29.86,30.0897
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,8/1/1993 12:00:00 AM,32.4226,36,28.6,19.7161,13.4,24,0,5.2,270.9,26.071,20.5677,29.5806,29.5419
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,9/1/1993 12:00:00 AM,27.2267,32.2,14.2,15.9931,9.4,22.4,0,0.82,209.3,21.7,16.7867,24.5667,23.9133
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,7/1/1993 12:00:00 AM,31.6323,37,25.6,15.9097,12.4,20,0,4.8,,23.771,17.329,28.6774,29.4839
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,8/1/1993 12:00:00 AM,30.9484,37,25.8,15.4774,12.8,22,0,2.3,,23.2129,16.3484,28.4839,28.3871
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,9/1/1993 12:00:00 AM,29.5379,34.4,24,11.8733,8.4,16.4,0,0,,20.6483,12.6333,26.48,26.16
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,7/1/1993 12:00:00 AM,28.4645,33.2,20,16.5806,10.8,21,0,20.61,,22.5419,17.4,25.4387,27.1161
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,8/1/1993 12:00:00 AM,27.8452,32,24,16.2935,13.6,18.8,0,35.65,,22.071,16.7742,25.0194,26.3548
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,9/1/1993 12:00:00 AM,25.631,31,16.4,12.2862,6.4,18,0,1.11,,19.0679,12.72,22.8867,23.3867
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,7/1/1993 12:00:00 AM,29.8742,35,23.4,15.8935,12.2,20,0,11,374.3,22.8903,17.1548,26.9226,28.3161
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,8/1/1993 12:00:00 AM,28.9613,32.2,25.2,15.129,12.2,20.5,0,2.93,,22.0516,16.3935,26.2258,27.1032
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,9/1/1993 12:00:00 AM,26.8933,33.6,21.2,10.41,6.8,14.6,0,0,117.1,18.6533,11.26,24.6267,24.1533
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,7/1/1993 12:00:00 AM,26.7667,35,18,14.6226,10.6,19.6,0,12,297,20.7067,15.5419,24.1871,24.8194
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,8/1/1993 12:00:00 AM,27.4161,34,21.8,14.1871,9.4,17.5,0,19.32,297.1,20.8097,14.8645,24.4968,24.2323
40704,Ahar,OITT,Azarbayjan-e-Sharghi,38.433,47.067,1391,9/1/1993 12:00:00 AM,25.45,33.4,12.2,10.8467,4.2,17.6,0,0.07,246.8,18.1467,11.46,22.2933,21.2533
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,7/1/1993 12:00:00 AM,27.6839,33,22,11.3161,6.6,17.2,0,14.33,369.5,19.5,13.1613,25.1548,22.8323
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,8/1/1993 12:00:00 AM,27.471,32.2,21,10.1032,5.2,14,0,8.21,320.5,18.7871,11.7032,25.1613,22.7742
40710,Sarab,OITT,Azarbayjan-e-Sharghi,37.935,47.508,1682,9/1/1993 12:00:00 AM,26.16,32,15.8,6.15172,0,13.6,1,0,316.1,16.2345,7.38667,23.5467,20.5
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,7/1/1993 12:00:00 AM,34.3323,39.2,29.6,18.571,14.3,24.4,0,3,366.8,26.4452,19.9613,30.6323,31.3806
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,8/1/1993 12:00:00 AM,33.9323,37.7,29.4,18.0677,13.6,22,0,5.61,324,26.0032,18.7806,30.1613,30.6129
40716,Mianeh,OITT,Azarbayjan-e-Sharghi,37.421,47.732,1110,9/1/1993 12:00:00 AM,31.7533,38,24.2,14.6933,10.4,20.6,0,0,318.2,23.2267,15.0733,27.5,27.64
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,7/1/1993 12:00:00 AM,31.7484,35,26.2,19.0258,11,26,0,2,,25.3871,19.8,28.7355,29.8065
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,8/1/1993 12:00:00 AM,30.5903,34,27,18.1742,15.5,23,0,3.4,,24.3774,18.6903,28.0258,28.8581
40713,Maragheh-synoptic,OITT,Azarbayjan-e-Sharghi,37.348,46.146,1344,9/1/1993 12:00:00 AM,28.49,33,23.8,14.3567,9.8,20.4,0,0,,21.43,14.6133,25.78,25.6267
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,7/1/1993 12:00:00 AM,32.4387,36.8,27.2,19.3871,14.4,25.5,0,6.01,353.2,25.9194,20.4968,29.1032,30
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,8/1/1993 12:00:00 AM,31.6677,34.6,28.2,18.8613,13.8,24.4,0,7.71,335.5,25.2645,19.3645,28.4419,29.1903
40706,Tabriz,OITT,Azarbayjan-e-Sharghi,38.122,46.234,1361,9/1/1993 12:00:00 AM,29.35,34.9,23.2,15.0933,10,20.8,0,0,320.7,22.23,15.3233,26.18,26.3333
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,10/1/1993 12:00:00 AM,16.029,29.5,6.4,1.6871,-2.8,7.4,11,17.56,183.7,8.85806,2.50968,13.4452,9
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,11/1/1993 12:00:00 AM,2.70714,20.2,-10.4,-6.20435,-24.2,3.6,19,112.02,62.6,-1.7,-3.96,1.39286,-1.02759
40708,Ardebil,OITL,Ardebil,38.219,48.329,1335.2,12/1/1993 12:00:00 AM,1.92667,7.2,-5,-11.1385,-18,-4.2,26,27.82,0,-4.532,-8.52903,-1.12258,-2.74194
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,10/1/1993 12:00:00 AM,15.6645,24.2,7.8,-0.354839,-7.6,9,19,32.1,245.6,7.66129,-0.00645159,14.0323,9.6129
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,11/1/1993 12:00:00 AM,3.26,13.8,-4.6,-5.08077,-18.5,2.2,21,98.1,83.4,-0.996154,-2.91333,1.88667,-0.466667
40717,Khalkhal,OITL,Ardebil,37.609,48.538,1797.4,12/1/1993 12:00:00 AM,3.10345,7.2,-2.2,-7.908,-19.6,0,25,20.4,98.5,-2.5625,-5.09032,1.73548,-1.18065
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,10/1/1993 12:00:00 AM,20.46,26.6,8.8,8.70968,2.6,14.2,0,9.51,179.9,14.5333,9.29032,17.9226,16.329
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,11/1/1993 12:00:00 AM,7.36296,16.2,1,1.568,-3.4,6.8,10,63.64,49.2,4.41818,2.96667,5.51333,4.52667
40700,Parsabad,OITL,Ardebil,39.608,47.877,72.6,12/1/1993 12:00:00 AM,8.71,20.4,-0.2,-0.0296296,-3.2,4,16,1.44,113.2,4.38462,0.722581,6.65806,4.92903
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,10/1/1993 12:00:00 AM,20.0323,28.2,15.8,6.05333,1,13.6,0,34.4,,13.1133,6.95484,17.7806,15.9161
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,11/1/1993 12:00:00 AM,9.17857,18,0.6,2.16552,-5.2,10,8,155.92,,5.77778,3.39333,7.46,5.76667
40726,Mahabad,OITR,Azarbayjan-e-Gharbi,36.753,45.715,1351.8,12/1/1993 12:00:00 AM,4.48276,11.4,-1,-2.03077,-6.4,2.8,23,60.31,,1.52917,-0.535484,2.8,1.39355
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,10/1/1993 12:00:00 AM,17.7867,22.5,9.5,5.48333,0,16.2,2,13.93,,11.6241,6.24516,14.9032,13.8774
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,11/1/1993 12:00:00 AM,1.88519,15.2,-8,-3.43043,-15.3,7.2,16,77.24,,-1.235,-1.99,0.466667,-0.366667
40701,Maku,OITR,Azarbayjan-e-Gharbi,39.379,44.392,1411.2,12/1/1993 12:00:00 AM,-0.487097,6.8,-6.8,-9.94762,-17.5,-2,21,0.83,,-5.40952,-6.41935,-2.86897,-4.45161
40712,Orumiyeh,OITR,Azarbayjan-e-Gharbi,37.658,45.056,1328,10/1/1993 12:00:00 AM,19.129,28.2,12.2,5.50323,0,8.6,1,10.2,115.3,12.3161,6.62903,17.4387,15.2065
