date,rainfall,spi1,spi3,spi6,spi9,spi12,spi24,station
2001-08-01,0.03,-2.032320759283508,-2.585423568140065,-0.2342593269902181,-1.289029572099357,-0.4298765009040254,-0.9496035957665472,40704
2001-09-01,0.06,-2.0096034575515582,-2.613815147903611,-0.9134741519516948,-1.5156538389848735,-1.2279393808303236,-1.3124066711036362,40704
2001-10-01,18.79,0.1044160658362156,-1.357498064347071,-1.971111006063462,-1.2219738259270678,-1.57071732367155,-2.141010735302089,40704
2001-11-01,30.06,0.569002827563088,-0.280515323392125,-1.9337791023292157,-0.6320005393105227,-1.874737902338528,-1.9675252563775945,40704
2001-12-01,14.58,-0.1168745043038854,0.0707100958101962,-1.4785072085049245,-0.9660663337418596,-1.7684602114089043,-1.7748601578662084,40704
2002-01-01,10.11,-0.4050548934413634,-0.1316790852367341,-1.308791257885482,-2.0170160138578197,-1.667116515169658,-1.9403672763146451,40704
2002-02-01,3.73,-1.035373886141977,-0.9299052753802886,-1.20876852289207,-2.7454765063776048,-1.6067861878666363,-2.293578669861159,40704
2002-03-01,28.67,0.518628131982781,-0.458447277105875,-0.5297808096788001,-1.9343046830179207,-1.6701017799761226,-2.359794116231494,40704
2002-04-01,63.77,1.499970793386434,0.6995563597138063,0.3192478151804127,-0.622446736878621,-1.484637430583007,-1.6400324537281887,40704
2002-05-01,65.07,1.528834240962429,1.5747803975234151,0.8689619825771391,0.4864384361133156,-0.7234336642107463,-0.9335308805745474,40704
2002-06-01,0.77,-1.6651031461338082,1.2099809719146546,0.6609905728566094,0.4973347797378469,-0.7126533133503555,-0.9484748641278224,40704
2002-07-01,6.44,-0.7157742819396783,0.258653488741213,0.6038963748230438,0.3046065676653618,-0.6665234146721618,-0.8664106039234045,40704
2002-08-01,0.0,-2.0581851576939125,-2.208990494211452,0.5450256190355802,-0.1961747642354148,-0.6671180126532056,-0.8664106039234045,40704
2002-09-01,0.0,-2.0581851576939125,-2.297555481780412,0.0600720781819725,-0.4580739178520461,-0.6683073578821671,-1.4336354865513037,40704
2002-10-01,8.73,-0.5112100423927602,-2.054164283025803,-1.11256080729516,-0.483600330341446,-0.8706063164271093,-1.8201675926437404,40704
2002-11-01,33.05,0.6725207908311981,-0.4799004670774022,-2.0872734587971205,0.0323871745838713,-0.8098699471476,-1.977533647979226,40704
2002-12-01,47.81,1.1118231432573271,0.5860633751920382,-0.7487570364331848,0.343233815599622,-0.1675174512048791,-1.4040756173062174,40704
2003-01-01,14.37,-0.1289697164767165,0.6836593241970804,-0.5723736276609692,-0.5010649804038739,-0.0891128572925012,-1.2773713355831864,40704
2003-02-01,22.42,0.2701801099798699,0.4963080725969538,-0.1187975069417595,-1.371054168686572,0.2455220850743728,-0.9712145366154636,40704
2003-03-01,48.85,1.1393544868069152,0.5152953613649758,0.7087514554352446,-0.40103192279274,0.5911656466602433,-0.7279400168430579,40704
2003-04-01,67.61,1.584238762444756,1.33622779929396,1.5245484275242915,0.6079805567705782,0.6552437967015624,-0.5631131616779679,40704
2003-05-01,31.05,0.6039779493656294,1.4490741745361135,1.4991583912444624,1.0562461010714326,0.0683205432232665,-0.5351469701200279,40704
2003-06-01,36.55,0.7863868191512451,1.2869019812386404,1.353534055356656,1.5432932775292263,0.6844406541016668,-0.0538155623741497,40704
2003-07-01,3.84,-1.019802250301247,0.2414996027714809,1.212974188452422,1.4803645464762494,0.6412709658662806,-0.0574447108246793,40704
2003-08-01,12.63,-0.2340453459901392,-0.1745858424064123,1.0781643190332613,1.2102956245782448,0.8488204953273637,0.1046758870104371,40704
2003-09-01,4.93,-0.8794007582255008,-1.2314162522814112,0.4139271453212995,0.599107804117615,0.9284014554954214,0.1666954733327757,40704
2003-10-01,4.76,-0.8998372951266991,-1.1881225490056715,-0.8010831462384768,0.4525362741207909,0.864378596861019,-0.0129422335818794,40704
2003-11-01,7.29,-0.6348514962240333,-1.4611191870614133,-1.410420654976885,0.2134272762025192,0.4360015967938705,-0.3109936565611927,40704
2003-12-01,19.94,0.1590449165886939,-0.797002498051829,-1.930317899552352,-0.2762545282007345,-0.0556836736603508,-0.2400839849620639,40704
2004-01-01,11.98,-0.2757833843801555,-0.5575808655944382,-1.6629820887197313,-1.3850269359791394,-0.0993725354583407,-0.2154553193984166,40704
2004-02-01,14.64,-0.1134400813505494,-0.343863434518936,-1.6009115948952897,-1.772551839937602,-0.2433946937166538,-0.072882207940145,40704
2004-03-01,21.31,0.2214881838515242,-0.3066716564707722,-1.140732825904373,-2.1683562982361044,-0.7773822599554528,-0.1688555878554343,40704
2004-04-01,76.21,1.7630355900816652,0.9558136656388188,0.3268208352163202,-0.5487622385818911,-0.6063303318801773,-0.0071341971592469,40704
2004-05-01,119.59,2.5197251751811813,2.237309462674923,1.8847073473908749,1.149377371932913,0.9577437085410476,0.6747336152179397,40704
2004-06-01,34.06,0.7061339434901235,2.3640418444825797,2.0477396269436383,1.5348373658989058,0.9177929049484096,1.071559671056029,40704
2004-07-01,23.34,0.3093582853422015,1.806096941683212,2.1751547285279,1.768590114913244,1.2255600043596326,1.2678811046234055,40704
2004-08-01,0.12,-1.9684188786552248,-0.0648646159549879,2.0117158168904195,1.679419833035274,1.0294498795514415,1.269263296305569,40704
2004-09-01,0.23,-1.9023033045090256,-1.1260193633460338,1.764434282098722,1.4274902418361906,0.9545420614363516,1.2719120387011815,40704
2004-10-01,12.82,-0.2221178244973778,-1.698573576249819,0.9306389590775204,1.43844050130517,1.0825830034347712,1.3189133785816265,40704
2004-11-01,33.22,0.6782237127095476,-0.3518329263622206,-0.5760563532312876,1.6757864112588885,1.4815479661718942,1.3208628881678113,40704
2004-12-01,17.73,0.0520756338251073,0.0782452531582933,-0.9510460711099864,1.6307573122068404,1.4482756536028845,0.9707141003428644,40704
2005-01-01,18.67,0.0985901087242367,0.203865843921157,-1.0671186827851007,0.8569073193082487,1.5485978511669802,1.021424045425111,40704
2005-02-01,22.57,0.276638446295906,-0.0307591354651785,-0.5447762255440409,-0.7587682696593687,1.666004468930801,1.0231889594276045,40704
2005-03-01,13.56,-0.1767598376990803,-0.130452864632357,-0.2701074036711687,-1.1801977030487,1.5512807986494734,0.6002452952921188,40704
2005-04-01,37.03,0.8014561755449706,0.2764823847839638,0.1795943499924888,-0.8945136753460925,0.9460515885496804,0.2204072507679561,40704
2005-05-01,73.6,1.7101130044292343,1.1335019745011137,0.8280765598152071,0.4026875040530817,0.1724831181439916,0.7454782231374449,40704
2005-06-01,4.94,-0.8782133470735156,1.0073687686326684,0.6338664715784278,0.4756742362420965,-0.3609773739277656,0.3577940580831996,40704
2005-07-01,3.85,-1.0184012462408256,0.4554446254058153,0.3964637083675552,0.3358149353207146,-0.741036933716384,0.3579188610722811,40704
2005-08-01,1.72,-1.3952944863265755,-1.8977608026899204,0.0356236041513681,-0.1869090021220633,-0.7090635088096942,0.2209127152938272,40704
2005-09-01,11.72,-0.2929041382577489,-1.4436397928095366,0.0020357497090296,-0.2929965191664152,-0.483577366849205,0.3063803680835243,40704
2005-10-01,5.4,-0.8252452466633128,-1.3595974995615965,-0.6320199266571503,-0.5356219097024637,-0.6283750001485054,0.3144021407706448,40704
2005-11-01,29.27,0.5405605628532076,-0.3485310240531891,-1.8116845884048889,-0.4116196692304752,-0.7066713164110742,0.5864375431320616,40704
2005-12-01,14.15,-0.1417680104533876,-0.2829022834355141,-1.5235521465068271,-0.4008495756835225,-0.7783889398475852,0.5154197349395312,40704
2006-01-01,34.72,0.7277583004669613,0.374783259508861,-0.7271112216689251,-0.443153088707355,-0.4623573523599997,0.7917962829794093,40704
2006-02-01,30.86,0.5973214440402294,0.4052914839483471,-0.1237317500153686,-1.303184548069117,-0.3044002257436684,0.9848882807049394,40704
2006-03-01,20.65,0.1917452793747853,0.5259997797624618,0.0419777781208473,-0.9681213178921104,-0.1719593345134874,0.9770946510209426,40704
2006-04-01,65.11,1.529716788532292,1.0230471951903088,0.9967071474826792,0.1498485141605749,0.3307019983883418,0.8452176463913724,40704
2006-05-01,34.33,0.7150121256118395,1.0742285088769552,1.0682235804504494,0.6583903171487232,-0.3820930348755888,-0.22321974148113,40704
2006-06-01,6.0,-0.7605209735976521,0.8511921219249119,0.9524398569564598,0.5725550381488714,-0.3619272152840542,-0.5991990742415578,40704
2006-07-01,0.0,-2.0581851576939125,-0.5233024052652113,0.4195120772536191,0.4902776557622883,-0.4354397959093677,-0.9225482411506188,40704
2006-08-01,0.0,-2.0581851576939125,-2.352031763699059,-0.1243015260344094,0.0209967621508022,-0.4685240225825912,-0.9242371137785268,40704
2006-09-01,16.02,-0.0369092126474362,-1.516814866071545,-0.2133544506255448,0.0522602772631466,-0.3860947848465652,-0.7043513509993209,40704
2006-10-01,30.97,0.601178391822666,-0.3321095809992346,-0.9544623362928938,-0.0106257919585978,0.0858700517907389,-0.4572079381096041,40704
2006-11-01,20.83,0.1999180023841856,0.1659932496663292,-1.3035699597593218,-0.1827187852150082,-0.0666275923901425,-0.6252854916696675,40704
2006-12-01,12.98,-0.2121650877562337,0.1004707950348123,-1.117967760142374,-0.3183950104124131,-0.0880144425692799,-0.6904439457445426,40704
2007-01-01,6.23,-0.736865104046717,-0.5321133836547952,-0.96155099560678,-1.5135600570674272,-0.6289664200351739,-0.8630520587189011,40704
2007-02-01,24.06,0.3393237371725573,-0.4363836977446489,-0.4214830204288205,-1.759459460999988,-0.7643084989446903,-0.8422255286891863,40704
2007-03-01,31.39,0.6158249395028893,0.0314891625001529,-0.1172806524498616,-1.1754605082315217,-0.5517092164527553,-0.5961985278022907,40704
2007-04-01,79.66,1.831354697155552,1.2855462115934218,0.7075298637311713,0.2877385861578608,-0.2733648838198302,-0.0302557446994293,40704
2007-05-01,47.99,1.116614521612949,1.5935702500495732,1.102986491000825,1.0037953731772709,-0.0213145231837791,-0.3666221224700432,40704
2007-06-01,25.68,0.4046793008720601,1.5228593171920002,1.2761248622786732,1.1376110033613855,0.3275831766767438,-0.0934132288270281,40704
2007-07-01,20.97,0.2062426309585779,0.6736292212163106,1.4690176763123994,0.999029053968263,0.6827846142679888,0.1270027375415197,40704
2007-08-01,6.03,-0.757401217789241,-0.1831305593371861,1.231919245927484,0.7876286108092836,0.7820336721340623,0.1817968320081598,40704
2007-09-01,0.0,-2.0581851576939125,-0.9861193122521276,0.7858870769583499,0.5954944750370312,0.5155746997042805,0.0321495980603587,40704
2007-10-01,15.92,-0.0423041474988273,-1.2053733251879013,-0.3095322362021475,0.7395487049820633,0.2567241798787263,0.166568482863669,40704
2007-11-01,28.46,0.5108821916961042,-0.4046389383586636,-0.7252950878821011,0.803758212695867,0.3890342561168454,0.1562773577282346,40704
2007-12-01,48.96,1.1422451747538556,0.6513845009229982,-0.2352392539191507,1.0531901599990894,0.9845878903311376,0.5901049760148497,40704
2008-01-01,3.91,-1.0100450689595193,0.4355886217477913,-0.5871293476944328,-0.1132163275629985,0.9474939928336672,0.2070039523428082,40704
2008-02-01,27.22,0.4643776964392563,0.412143082654958,-0.1552059141316706,-0.484156743199378,0.9979768590864052,0.1608523861043292,40704
2008-03-01,11.02,-0.3403040410718901,-0.4689945241890563,0.0499502717183001,-0.7640757316269015,0.6668690456579042,0.0378050517860112,40704
2008-04-01,14.58,-0.1168745043038854,-0.1796075878486532,0.0256161134924486,-0.8914805247207181,-0.4969200046041462,-0.6319883194478535,40704
2008-05-01,39.89,0.888787627547996,0.1159555399079602,0.228215614178739,-0.2521311643205531,-0.6554333709295549,-0.556182551866567,40704
2008-06-01,0.53,-1.7578696155638456,-0.1255556021551534,-0.7232531677194018,-0.2427616032901121,-1.1716558009820175,-0.6307568655162997,40704
2008-07-01,11.04,-0.3389220824374494,-0.2141056662304814,-0.5654525957769878,-0.3297051341315363,-1.3866678465067963,-0.4807854423973433,40704
2008-08-01,1.22,-1.5229141775222492,-1.7250141713352871,-1.183630687137855,-0.8458200722951792,-1.493351613281988,-0.4643429934728516,40704
2008-09-01,18.96,0.1126276951294641,-0.8247327046661656,-0.9814376164902332,-1.4901333952777918,-1.0823059024889587,-0.4248242773714474,40704
2008-10-01,60.97,1.43656839438052,0.4321999349341308,-0.0025518077022172,-0.3329413477351034,-0.1932804025530761,-0.0297385223380089,40704
2008-11-01,6.02,-0.758439974386295,0.5209257280615249,-0.6873917768416001,-0.7299767985356318,-0.6222665316287647,-0.2229564484862869,40704
2008-12-01,11.12,-0.3334110224933479,0.3742037040553253,-0.4581012568518279,-0.7280245798747471,-1.4104733143160917,-0.2474704627674413,40704
2009-01-01,16.83,0.0059875032020193,-0.727819327793839,-0.3390964767853213,-0.6843117753720929,-1.1310706087106783,-0.1085115589582799,40704
2009-02-01,1.83,-1.3702243602263149,-0.877934546573286,-0.3267974435376776,-1.4866651227988477,-1.6917283643948906,-0.4020405299594755,40704
2009-03-01,14.59,-0.1163014471270034,-0.7526361405837657,-0.4159004463585027,-1.173308903365057,-1.6099715861241704,-0.6293887535304459,40704
2009-04-01,34.2,0.7107429985102321,-0.2357267981568081,-1.0218532752488272,-0.700583963377321,-1.1778391489516584,-1.270815780715942,40704
2009-05-01,9.43,-0.4560520480874362,-0.0483279254436907,-0.9379044748344336,-0.5438773642076649,-1.8614748855429075,-1.848843024382607,40704
2009-06-01,16.27,-0.0235189780049682,-0.0091829846495469,-0.8152930174968525,-0.5946584626505981,-1.4993912380507417,-1.9952301148961749,40704
2009-07-01,0.81,-1.6510080841157824,-1.006013098913131,-1.2140882399848822,-1.9099218268720852,-1.7324152359203815,-2.3165716066717543,40704
2009-08-01,3.01,-1.1455383899199656,-1.2954972826689817,-1.1828403496143445,-1.987689810544953,-1.6910370426987016,-2.3656590290282637,40704
2009-09-01,36.16,0.7740506659696863,-0.5339419242496607,-0.6619233010112969,-1.3814167478491974,-1.3061831318600916,-1.7938789990132915,40704
2009-10-01,4.32,-0.9550919876912076,-0.4300473014527383,-1.410420654976885,-1.6733000943483245,-2.672519702708404,-1.9736228841852423,40704
2009-11-01,32.03,0.6379048556404966,0.2633272027452915,-0.8281603628160801,-0.9994714980433128,-2.008423876068485,-1.9179492696597111,40704
2009-12-01,13.46,-0.1827909287276879,-0.2568104766305867,-0.8947382928435372,-1.0229185283983748,-1.9520194157352184,-2.486538418695723,40704
2010-01-01,16.99,0.0142981568086341,0.0495106428157598,-0.5291396631602824,-1.3961018924551185,-1.9481809555053196,-2.273061796596888,40704
2010-02-01,26.13,0.4223574066253928,-0.0872875856757865,-0.0677692481557676,-1.0335405894817205,-1.390189228928647,-2.2906680603667917,40704
2010-03-01,46.84,1.0858085864665628,0.592586857353755,0.1266130684965808,-0.4361688821093375,-0.7148479792189616,-1.7283893816392673,40704
2010-04-01,55.72,1.3127321014326276,1.197144112755817,0.9452334118352692,0.4836725258565701,-0.2978059905634694,-1.120053634111546,40704
2010-05-01,98.93,2.183988818846524,2.0757356260579884,1.8185218650679933,1.795945341843906,1.225405086953227,-0.3059509189590824,40704
2010-06-01,18.62,0.096155343159142,1.7631878816563151,1.8795394379556,1.5764920605935158,1.2617314904408783,-0.0685990096575701,40704
2010-07-01,0.0,-2.0581851576939125,1.0368586621169356,1.675650583429355,1.521232290897374,1.2492283924152907,-0.212824589357382,40704
2010-08-01,5.81,-0.7805270413366588,-1.0935621137699283,1.4196784696390277,1.1746094576465764,1.292369510350274,-0.1526260744620612,40704
2010-09-01,0.72,-1.6832173287567929,-2.2867814571157226,0.7779379228132545,0.9986083081402434,0.7288593095200462,-0.3938771222167379,40704
2010-10-01,7.64,-0.6033807799546086,-1.631672098855948,-0.0189307107305249,0.8659566661539078,0.783342159301161,-1.1328310065676763,40704
2010-11-01,0.01,-2.048825455597004,-2.088787327941108,-2.773550201689021,0.4779826386295944,0.2414923336258216,-1.219538571999433,40704
2010-12-01,0.0,-2.0581851576939125,-2.161710766822257,-4.008403714640088,-0.2967444614707002,0.0018728178394049,-1.3819630185906588,40704
2011-01-01,14.12,-0.1435234961799844,-1.6342779975024078,-3.008782859927293,-1.1035165819791202,-0.0502177123337161,-1.4219488683997643,40704
2011-02-01,31.76,0.6286245327534214,-0.3626052357503775,-1.9007430126638696,-2.8432793275948733,0.051628656011959,-0.9889044340192558,40704
2011-03-01,35.43,0.7507318579346395,0.4352123453384043,-0.9146790411004762,-2.330920927357028,-0.1562396279316636,-0.6978772768138725,40704
2011-04-01,71.05,1.6573094279376002,1.3276856337924254,0.3435965291064392,-0.685085374607434,0.1217377215649474,-0.2023081262443787,40704
2011-05-01,55.87,1.3163669648241196,1.6338389781932343,1.184540112125965,0.1986984962967599,-0.6873640176313813,0.3913154588986117,40704
2011-06-01,13.74,-0.1659783590599972,1.359856234659342,1.368228962393664,0.4056508569804675,-0.7850366405898044,0.3597907370249869,40704
2011-07-01,3.34,-1.0931357418170724,0.2722407870899185,1.2247567076803605,0.3381837774352141,-0.7180414357895121,0.3913154588986096,40704
2011-08-01,5.53,-0.8108268667311045,-1.1747479924129849,0.8546901363409876,0.4246401466184014,-0.723633455333639,0.4226267204955938,40704
2011-09-01,22.53,0.2749189673918601,-0.8182069000552799,0.6600636041224436,0.7640052231077915,-0.3006313649934019,0.2522061825537247,40704
2011-10-01,34.85,0.7319868404073473,0.0591329147812707,0.0566410217405452,1.0591616428534203,0.1950853157281921,0.6303678208141344,40704
2011-11-01,38.81,0.856287264272081,0.6998934951304284,-0.2655567077382536,1.1562074998230083,0.8507669012934012,0.7126401369407064,40704
2011-12-01,10.75,-0.3591278277902388,0.4928227029337697,-0.3251877176048653,0.809124555729621,1.0232602357627294,0.6798275220086923,40704
2012-01-01,23.55,0.3181595783797538,0.2754732162466542,0.0595305455103412,0.0735517277543416,1.1716291021213,0.7590925272645423,40704
2012-02-01,7.4,-0.6248528720949389,-0.482267368533315,0.0931346573797349,-0.8033803097673845,0.7826879424266766,0.5312814461227113,40704
2012-03-01,29.5,0.5488914761105772,0.0034705210792345,0.215772839096889,-0.5006927366734648,0.6851029734510425,0.3161561266308654,40704
2012-04-01,19.26,0.1270013325722858,-0.097388320041062,-0.0644055097891717,-0.2130016039362174,-0.2236064072503612,-0.1504029703777391,40704
2012-05-01,57.15,1.3471444531404069,0.8586466172623606,0.2630785677667505,0.6223872775545604,-0.1997816360513843,-0.7112430885215882,40704
2012-06-01,42.07,0.9527467394531792,1.05060054576461,0.7648560724166947,0.9078560189399512,0.3090174592688325,-0.3928069777500282,40704
2012-07-01,46.81,1.0849987116471136,1.430021527712592,1.1013175357674998,1.075794004745627,1.0300844498005906,0.2157306002953638,40704
2012-08-01,0.43,-1.8016621273837496,0.5811149697814125,1.0032580446788022,0.5182989695235184,0.9487759148951808,0.1475032009503343,40704
2012-09-01,2.12,-1.3081854361587806,-0.268625698564698,0.594327713021261,0.3848731829191495,0.6149217510564295,0.1652984971282824,40704
2012-10-01,3.96,-1.0031458119685472,-2.2891653883654364,0.3464411393380996,0.0690678196523128,0.0810390445385011,0.1184601383571673,40704
2012-11-01,34.95,0.735232765194302,-0.5022158293962358,-0.0444745791271491,0.508056438834627,0.0116335598049213,0.5553384101096273,40704
2012-12-01,22.79,0.2860602384949594,0.0319416170365862,-0.4221038758168163,0.4044033273194653,0.2260545660672437,0.8313474528941005,40704
2013-01-01,35.33,0.7475138976648649,0.6467391807788254,-0.6686061025023993,0.6494486680350215,0.430188918503045,1.0823331964874858,40704
2013-02-01,31.88,0.6327553077860465,0.5932910476266015,-0.0316800899160694,0.2589720283667063,0.8381068459021843,1.0837376967942003,40704
2013-03-01,15.66,-0.0564371350995454,0.4643806916579062,0.2107495477116518,-0.1823697576698774,0.6100759544111066,0.8499965524074429,40704
2013-04-01,42.95,0.977977112246384,0.601900831119247,0.8340053680839976,-0.2501850942291947,0.9965433784754222,0.5092657213101321,40704
2013-05-01,42.04,0.9518808252993388,0.7739668156515733,0.9377257095620036,0.437676175098615,0.7522076701463795,0.3376823912302876,40704
2013-06-01,34.71,0.7274326127337656,1.0685235896696914,1.1066003665765858,0.9210913106896352,0.6304417184493158,0.5968254892715597,40704
2013-07-01,0.01,-2.048825455597004,0.3479697417087988,0.5850510241395313,0.8646647808266154,-0.19198084138701,0.5560740322377583,40704
2013-08-01,2.11,-1.310235796835276,-0.6327748826972777,0.0857930940366894,0.3721798127408326,-0.1608596127715846,0.5140661429790809,40704
2013-09-01,0.0,-2.0581851576939125,-3.076027590975753,-0.20634899578191,0.0020128491017528,-0.2001533078242092,0.2332893343303332,40704
2013-10-01,21.67,0.2374580427175741,-1.1220326290094609,-0.6472694699867763,-0.2332332669697056,0.1219157443556072,0.0656537595343469,40704
2013-11-01,28.51,0.5127297856021493,-0.2471506380323526,-0.9620404726068018,-0.2929965191664143,0.0063932547217484,-0.0671716543809028,40704
2013-12-01,43.83,1.0028868050138824,0.6628740971776506,-0.7464716081883269,0.1862035028492806,0.3775062056935004,0.3537996189921161,40704
2014-01-01,1.13,-1.5488328051332163,0.2827290095553523,-0.720985892915148,-0.5427507880765201,-0.2353609650716495,0.0702669339757499,40704
2014-02-01,3.91,-1.0100450689595193,-0.2815758205054329,-0.6804462384988454,-1.31983085464362,-0.7773822599554515,0.0254620810836784,40704
2014-03-01,49.32,1.1516776381433067,-0.141269938625612,0.2760487685247673,-1.0063063714972,-0.129868428690171,0.2775038655212581,40704
2014-04-01,11.37,-0.31635891048557,0.0965269684429651,0.0963531778835345,-0.7766804300915157,-0.735631266094447,0.1778648700571195,40704
2014-05-01,38.24,0.8389046537868624,0.7456574978302513,0.2663252663436437,-0.1121835918350906,-0.8120950941645604,-0.0647066668030325,40704
2014-06-01,19.1,0.1193538819611029,0.1848021102146066,-0.1821324067739547,0.2064726402313254,-1.135309064740977,-0.3668889887286313,40704
2014-07-01,5.53,-0.8108268667311045,0.0582396943535377,-0.0981856360530307,-0.0614934774609898,-1.0192796634660914,-0.93268564501938,40704
2014-08-01,7.5,-0.6158498782310381,-0.7920120157855758,-0.0311248340816991,-0.4328640552250323,-0.907836371623317,-0.8335718240277099,40704
2014-09-01,17.93,0.0621062527250295,-0.8342065647300039,-0.6665998129094703,-0.9335154078291714,-0.549369233798428,-0.6153076092652641,40704
2014-10-01,82.4,1.8843676980039523,0.8888797090938608,0.6389952320982759,0.4935005166742016,0.5489983754900613,0.4058638187637735,40704
2014-11-01,26.09,0.4207940279833661,1.1652198156166045,0.4456873943301174,0.8237474287691526,0.5081278433713248,0.2952153863480272,40704
2014-12-01,21.84,0.2449391049320066,1.2199870290871464,0.4901107446046011,0.4115726977806268,0.1265428726320411,0.2832852213241107,40704
2015-01-01,22.03,0.2532554035664814,0.210945804294401,0.7476512899538434,0.5751253711641598,0.489649404790217,0.114888115287375,40704
2015-02-01,28.05,0.495652615206186,0.251318179610616,1.0474283078773572,0.4188881302405445,0.8891124742064304,0.06591009831031,40704
2015-03-01,42.22,0.9570705300231606,0.6334429931976171,1.376866200151278,0.7672191430666707,0.7736870384935162,0.4011408024415178,40704
2015-04-01,43.06,0.9811081325653234,0.973614352661974,0.8300043474812214,1.2907824830223358,1.276679670344199,0.4025081981647908,40704
2015-05-01,64.91,1.5253007648832937,1.4832726922318824,1.3700624787044104,2.012920276632737,1.6776130823593176,0.6832221811538767,40704
2015-06-01,15.81,-0.0482646334475115,1.127631166609235,1.2904079168639804,1.987672530684082,1.6291645906440722,0.4517463844833893,40704
2015-07-01,12.15,-0.2647234667211159,0.6432925391306765,1.1567455837714404,1.0876848148843434,1.726374247878213,0.6009779752600255,40704
2015-08-01,52.81,1.2409952355559133,0.4250297282846311,1.4844957752800203,1.445729746527141,2.3642214604784946,1.2037746447686923,40704
2015-09-01,2.73,-1.1929791499187825,0.1632320786461406,0.9495587457799618,1.191868787899222,2.1553155837185707,1.235352265257434,40704
2015-10-01,47.06,1.091737862705612,0.8056855918461028,1.006814117543583,1.5222601400908622,1.6496670833328797,1.5250180983602672,40704
2015-11-01,48.32,1.125369902709474,0.7320488666670233,0.7641029807208979,1.7773517405674055,1.9711221692147511,1.7461864376448204,40704
2015-12-01,3.57,-1.0585702580670686,0.7459885006180563,0.5754372386075997,1.2814324861469557,1.7078101802414318,1.2922757210176408,40704
2016-01-01,25.92,0.4141323275092302,0.3684000321273052,0.7870856238802023,1.0477688700272672,1.764546166642287,1.573825577938809,40704
2016-02-01,22.76,0.2847789501310395,-0.1939913648907989,0.3098026840762387,0.4291442214195638,1.6872994172955127,1.783515912321109,40704
2016-03-01,19.18,0.1231828553396233,0.1668421273866116,0.5781188113303324,0.48121276201341,1.3424715056788612,1.4464360068495037,40704
2016-04-01,39.73,0.8840079313683378,0.4419760091147267,0.4608217549966379,0.8898754571724805,1.2914473951003491,1.7638717045153105,40704
2016-05-01,26.74,0.4460097266731867,0.5154771946767482,0.0933135376557578,0.5043828075583326,0.6827846142679883,1.6361724557993496,40704
2016-06-01,33.36,0.6829063163581095,0.7605099169857089,0.5919712660182034,0.9546828053488412,0.968300204823935,1.7943175315693678,40704
2016-07-01,2.21,-1.289993540227622,0.0456941669858589,0.2005090203579507,0.2821572410547295,0.8078368401510505,1.7576848339234148,40704
2016-08-01,6.51,-0.7088470523555969,-0.471052670267452,-0.0932865623705362,-0.4319464441627262,0.014162056448193,1.74673949814745,40704
2016-09-01,6.32,-0.7277684642043989,-1.576327880211626,-0.344149830528569,-0.3817407047260407,0.0787119036398506,1.617625750605596,40704
2016-10-01,23.04,0.2966951435876816,-0.6640761887235885,-0.6999766207151018,-0.4343325912963409,-0.3642073394336919,0.9343717618203576,40704
2016-11-01,9.46,-0.4537507936968376,-0.5696783341890586,-1.115391798377816,-0.6848919629557549,-1.1437938803332195,0.7354678885443289,40704
2016-12-01,38.56,0.8486832266619193,0.2336953202937279,-0.984394803838311,-0.3239570828687232,-0.4381270535777364,0.93543881662697,40704
2017-01-01,12.25,-0.2582660554466066,-0.0006620166721284,-0.7462431553970748,-0.8442190719013587,-0.705475523133739,0.8188977015005516,40704
2017-02-01,11.78,-0.2889307378559429,0.0519763953051526,-0.6280535098481236,-1.1537768928414314,-0.9277603544255392,0.6223267938642775,40704
2017-03-01,8.99,-0.4903859346505868,-0.7606442620021951,-0.5697765357396964,-1.7096934149158056,-1.1406108380675646,0.209787115537965,40704
2017-04-01,31.84,0.6313794864334755,-0.1848944493591296,-0.3846431123697538,-1.042515823034597,-1.310097508988132,0.0669353930368167,40704
2017-05-01,44.03,1.0085045119959302,0.5010692019247426,0.2603423529562353,-0.3178570764057216,-0.9440294064459146,-0.2040163491442471,40704
2017-06-01,4.0,-0.9976676047938176,0.4079584171547371,-0.3844384217262226,-0.3596308315775237,-1.5779605531462555,-0.3603526960738107,40704
2017-07-01,2.8,-1.1808381746881746,-0.2302985551912702,-0.5836514477349412,-0.7401414020760408,-1.5646120520354387,-0.4857771575911591,40704
2017-08-01,4.33,-0.9537956508312392,-1.848130485639952,-0.7496716665050029,-0.8416186229363144,-1.614069375935239,-1.1614590016750057,40704
2017-09-01,8.4,-0.5382523938506458,-1.54621692066574,-0.7631930485167135,-1.4889769917727895,-1.5668726027216913,-1.0801025582122716,40704
2017-10-01,43.4,0.9907543901721992,-0.09811176632252,-0.5080509818697014,-0.8218627829965034,-1.121755253105341,-1.1325436978442829,40704
2017-11-01,32.44,0.6519023131153545,0.489699841639987,-0.7638821133206312,-0.4273609700648454,-0.6518723833054499,-1.3632791824783663,40704
2017-12-01,9.41,-0.4575889618523779,0.5081929643876332,-0.6419571650596246,-0.4196670356360581,-1.2535604835602483,-1.2778085244918629,40704
2018-01-01,21.44,0.2272752871347026,0.0675994743408794,-0.2533192168156498,-0.6138646295168171,-1.058157860148181,-1.3433098945453754,40704
2018-02-01,53.53,1.2589659682362613,0.4922719103029298,0.6065589960981289,-0.4361688821093375,-0.2333072311935265,-0.9017415997380168,40704
