"40726"
"date", "spi1", "spi3", "spi6", "spi9", "spi12", "spi24"
"11/01/2017", "0.41", "-0.03", "-0.19", "-0.8", "-0.82", "-0.89"
"12/01/2017", "-0.85", "-0.48", "-0.6", "-1.36", "-1.47", "-1.22"
"01/01/2018", "0.78", "0.14", "-0.23", "-0.64", "-0.89", "-1.27"
"02/01/2018", "0.87", "0.54", "0.36", "0.3", "-0.07", "-0.69"
"03/01/2018", "-0.79", "0.59", "0.17", "0.13", "-0.27", "-0.9"
"04/01/2018", "-0.33", "0.23", "0.17", "0.01", "-0.2", "-0.96"
"05/01/2018", "1.14", "-0.11", "0.31", "0.19", "0.14", "-0.76"
"06/01/2018", "-0.09", "0.32", "0.52", "0.18", "0.14", "-0.8"
"07/01/2018", "0", "0.94", "0.38", "0.29", "0.14", "-0.8"
"08/01/2018", "0.22", "-1.03", "-0.22", "0.26", "0.14", "-0.8"
"09/01/2018", "0.15", "-0.93", "0.18", "0.47", "0.14", "-0.79"
"10/01/2018", "0.06", "-0.18", "0.43", "0.26", "0.19", "-0.73"
"11/01/2018", "-0.05", "-0.25", "-0.44", "-0.48", "0.07", "-0.54"
"12/01/2018", "1.65", "0.77", "0.69", "0.65", "0.68", "-0.44"
"01/01/2019", "1.4", "1.41", "1.24", "1.34", "0.84", "0"
"02/01/2019", "0.08", "0.92", "0.65", "0.6", "0.42", "0.15"
"03/01/2019", "1.9", "0.99", "1.06", "1.03", "0.97", "0.41"
"04/01/2019", "0.29", "0.63", "1.06", "0.98", "1.05", "0.52"
"05/01/2019", "0.23", "1.16", "1.1", "0.9", "0.85", "0.57"
"06/01/2019", "-0.38", "0.15", "0.79", "0.88", "0.85", "0.58"
"07/01/2019", "0", "-0.05", "0.5", "0.93", "0.85", "0.57"
"08/01/2019", "0.22", "-1.35", "1.02", "1.05", "0.85", "0.57"
"09/01/2019", "0.15", "-0.93", "-0.01", "0.75", "0.85", "0.57"
"10/01/2019", "0.17", "-0.05", "-0.34", "0.4", "0.88", "0.61"
"11/01/2019", "-0.79", "-0.73", "-0.98", "0.32", "0.73", "0.46"
"12/01/2019", "0.26", "-0.51", "-0.65", "-0.55", "0.41", "0.62"
"01/01/2020", "0.18", "-0.43", "-0.61", "-0.62", "0.09", "0.53"
"02/01/2020", "0.17", "0.09", "-0.32", "-0.39", "0.15", "0.28"
"03/01/2020", "0.83", "0.27", "-0.12", "-0.17", "-0.17", "0.46"
"04/01/2020", "0.76", "0.48", "0.13", "0.05", "0", "0.63"
"05/01/2020", "-0.89", "0.49", "0.2", "-0.12", "-0.17", "0.39"
"06/01/2020", "0.06", "0.14", "0.19", "-0.12", "-0.16", "0.4"
"07/01/2020", "0.34", "-1.07", "0.19", "-0.07", "-0.15", "0.4"
"08/01/2020", "0.22", "-0.53", "0.39", "0.16", "-0.15", "0.4"
"09/01/2020", "0.16", "-0.63", "0", "0.15", "-0.15", "0.4"
"10/01/2020", "-1.33", "-1.93", "-2.21", "-0.09", "-0.31", "0.33"
"11/01/2020", "1.59", "0.97", "0.9", "0.87", "0.43", "0.68"
"12/01/2020", "-1.98", "0.35", "0.28", "0.18", "0.21", "0.31"
"01/01/2021", "0.2", "0.7", "0.25", "-0.13", "0.2", "0.1"
"02/01/2021", "0.17", "-0.33", "0.13", "0.09", "0.2", "0.14"
"03/01/2021", "-0.97", "-0.25", "-0.09", "-0.13", "-0.14", "-0.26"
"04/01/2021", "-1.56", "-0.79", "-0.2", "-0.44", "-0.6", "-0.46"
"05/01/2021", "-0.05", "-1.6", "-0.96", "-0.47", "-0.51", "-0.53"
"06/01/2021", "-0.38", "-1.15", "-0.72", "-0.48", "-0.52", "-0.52"
"07/01/2021", "0", "-0.35", "-0.89", "-0.29", "-0.52", "-0.52"
"08/01/2021", "1.02", "-0.46", "-1.65", "-1", "-0.5", "-0.51"
"09/01/2021", "0.15", "-0.27", "-1.46", "-0.76", "-0.51", "-0.51"
"10/01/2021", "0.18", "0.07", "-0.47", "-0.93", "-0.37", "-0.5"
"11/01/2021", "-0.44", "-0.47", "-0.64", "-1.7", "-1.18", "-0.46"
"12/01/2021", "1.73", "0.7", "0.65", "-0.18", "-0.33", "-0.17"
"01/01/2022", "0.79", "1.02", "0.9", "0.64", "-0.21", "-0.08"
"02/01/2022", "4.78", "4.69", "4.6", "4.58", "4.21", "3.15"
"03/01/2022", "-0.47", "5.02", "4.7", "4.71", "4.33", "3.03"
"04/01/2022", "-0.5", "4.77", "4.36", "4.38", "4.17", "2.88"
"05/01/2022", "-0.68", "-1.07", "4.26", "4.08", "4.07", "2.84"
"06/01/2022", "0.21", "-0.8", "4.38", "4.04", "4.06", "2.84"
"07/01/2022", "0", "-0.89", "4.55", "4.03", "4.06", "2.84"
"08/01/2022", "0.22", "-0.57", "-1.14", "4.23", "4.04", "2.83"
"09/01/2022", "1.51", "1.04", "-0.77", "4.42", "4.09", "2.86"
"10/01/2022", "-0.37", "-0.03", "-0.93", "4.51", "4.14", "2.86"
"11/01/2022", "0.34", "0.14", "0", "-0.86", "4.07", "2.68"
"12/01/2022", "-1.54", "-0.74", "-0.63", "-1.23", "4.08", "2.96"
"01/01/2023", "-0.82", "-0.9", "-1.06", "-1.3", "4.07", "2.85"
"02/01/2023", "-0.57", "-1.19", "-0.98", "-1.03", "-1.35", "2.62"
"03/01/2023", "1.23", "-0.23", "-0.64", "-0.58", "-0.88", "2.78"
"04/01/2023", "-0.73", "-0.25", "-0.65", "-0.72", "-0.86", "2.79"
"05/01/2023", "0.75", "0.49", "-0.56", "-0.56", "-0.6", "2.81"
"06/01/2023", "-0.38", "-0.17", "-0.34", "-0.66", "-0.61", "2.81"
"07/01/2023", "0", "0.5", "-0.17", "-0.53", "-0.61", "2.81"
"08/01/2023", "0.47", "-0.94", "0.37", "-0.62", "-0.61", "2.8"
"09/01/2023", "0.15", "-0.69", "-0.37", "-0.38", "-0.7", "2.79"
"10/01/2023", "-0.12", "-0.34", "-0.06", "-0.33", "-0.68", "2.76"
"11/01/2023", "-0.24", "-0.5", "-0.71", "-0.14", "-0.83", "2.79"
"12/01/2023", "-0.98", "-0.99", "-1.12", "-1.15", "-0.84", "2.78"
"01/01/2024", "1.33", "0.05", "-0.23", "-0.07", "-0.32", "2.81"
"02/01/2024", "-1.78", "-0.41", "-0.71", "-0.78", "-0.45", "-1.19"
"03/01/2024", "-0.39", "-0.3", "-0.81", "-0.86", "-0.89", "-1.17"
"04/01/2024", "0.18", "-0.84", "-0.59", "-0.73", "-0.6", "-1.02"
