"40716"
"date", "spi1", "spi3", "spi6", "spi9", "spi12", "spi24"
"01/01/2018", "-0.41", "-0.11", "-0.62", "-1.48", "-1.1", "-1"
"02/01/2018", "2.65", "1.2", "1", "0.73", "0.28", "-0.34"
"03/01/2018", "-0.34", "1.39", "0.82", "0.63", "0.07", "-0.45"
"04/01/2018", "-0.2", "1.11", "0.73", "0.45", "-0.17", "-0.33"
"05/01/2018", "0.88", "-0.11", "0.59", "0.57", "0.4", "-0.04"
"06/01/2018", "0.56", "0.24", "0.97", "0.67", "0.53", "-0.09"
"07/01/2018", "-0.42", "0.59", "1.16", "0.79", "0.54", "-0.1"
"08/01/2018", "0.87", "0.27", "-0.15", "0.56", "0.55", "-0.03"
"09/01/2018", "-0.52", "-0.23", "0.01", "0.89", "0.57", "-0.3"
"10/01/2018", "-0.44", "-0.51", "0.1", "0.94", "0.64", "-0.43"
"11/01/2018", "0.47", "-0.03", "-0.11", "-0.29", "0.37", "0.03"
"12/01/2018", "0.94", "0.52", "0.34", "0.32", "0.92", "-0.17"
"01/01/2019", "1.11", "1.17", "0.88", "0.93", "1.3", "0.23"
"02/01/2019", "0.3", "1.23", "0.79", "0.72", "0.39", "0.41"
"03/01/2019", "1.6", "1.71", "1.55", "1.41", "1.2", "0.89"
"04/01/2019", "0.25", "1.06", "1.46", "1.27", "1.33", "0.82"
"05/01/2019", "-0.39", "0.82", "1.25", "1.03", "1.04", "0.99"
"06/01/2019", "-1.36", "-0.34", "0.89", "0.99", "0.9", "0.99"
"07/01/2019", "0.33", "-0.68", "0.61", "1.12", "0.95", "1.02"
"08/01/2019", "-0.1", "-0.8", "0.59", "1.08", "0.85", "0.97"
"09/01/2019", "-0.39", "-0.39", "-0.66", "0.78", "0.89", "1.02"
"10/01/2019", "1.08", "0.67", "-0.14", "0.76", "1.3", "1.3"
"11/01/2019", "-0.75", "-0.1", "-0.56", "0.3", "0.82", "0.75"
"12/01/2019", "0.39", "0.09", "-0.17", "-0.5", "0.57", "0.99"
"01/01/2020", "0.17", "-0.44", "-0.18", "-0.54", "0.29", "1.08"
"02/01/2020", "0.29", "0.24", "-0.06", "-0.31", "0.29", "0.42"
"03/01/2020", "-0.06", "-0.06", "-0.1", "-0.28", "-0.48", "0.53"
"04/01/2020", "1.5", "1.02", "0.49", "0.61", "0.31", "1.13"
"05/01/2020", "-0.06", "0.89", "0.75", "0.51", "0.33", "0.94"
"06/01/2020", "-1.11", "1.04", "0.62", "0.47", "0.34", "0.85"
"07/01/2020", "-0.01", "-0.5", "0.63", "0.18", "0.31", "0.86"
"08/01/2020", "0.31", "-0.91", "0.65", "0.55", "0.32", "0.8"
"09/01/2020", "-0.26", "-0.48", "0.84", "0.48", "0.33", "0.85"
"10/01/2020", "-1.43", "-1.58", "-1.24", "0.22", "-0.19", "0.78"
"11/01/2020", "1.83", "1.3", "1.08", "1.36", "1.16", "1.27"
"12/01/2020", "0.06", "1.11", "0.97", "1.39", "1.03", "1.07"
"01/01/2021", "-1.31", "1.15", "0.67", "0.28", "0.79", "0.7"
"02/01/2021", "-1", "-1.41", "0.3", "0.04", "0.56", "0.54"
"03/01/2021", "-0.44", "-1.77", "0.09", "-0.1", "0.5", "-0.04"
"04/01/2021", "-1.78", "-1.9", "-0.24", "-0.63", "-0.83", "-0.42"
"05/01/2021", "-1.07", "-1.86", "-2.27", "-0.94", "-1.22", "-0.62"
"06/01/2021", "-0.09", "-2.05", "-2.45", "-0.93", "-1.13", "-0.57"
"07/01/2021", "0.6", "-0.82", "-2.18", "-0.64", "-1.06", "-0.54"
"08/01/2021", "2.04", "1.07", "-1.31", "-1.83", "-0.67", "-0.29"
"09/01/2021", "-0.72", "1.06", "-1.4", "-2.1", "-0.72", "-0.31"
"10/01/2021", "0.11", "0.68", "-0.22", "-1.79", "-0.52", "-0.53"
"11/01/2021", "-1.28", "-1.23", "-0.55", "-2.02", "-2.41", "-0.52"
"12/01/2021", "0.95", "-0.1", "0.18", "-1.13", "-1.76", "-0.35"
"01/01/2022", "-0.14", "-0.24", "-0.01", "-0.44", "-1.47", "-0.4"
"02/01/2022", "0.17", "0.54", "-0.43", "-0.07", "-1.14", "-0.41"
"03/01/2022", "-0.85", "-0.76", "-0.74", "-0.42", "-1.38", "-0.62"
"04/01/2022", "-1.51", "-1.41", "-1.18", "-0.95", "-1.24", "-1.57"
"05/01/2022", "0.54", "-1.11", "-0.49", "-1.15", "-0.92", "-1.58"
"06/01/2022", "-1.02", "-0.95", "-1.14", "-1.2", "-0.97", "-1.59"
"07/01/2022", "-0.46", "-0.04", "-1.31", "-1.24", "-1.08", "-1.6"
"08/01/2022", "-0.51", "-1.81", "-1.6", "-0.79", "-1.43", "-1.57"
"09/01/2022", "-0.64", "-1.72", "-1.5", "-1.52", "-1.5", "-1.67"
"10/01/2022", "-0.26", "-0.82", "-0.58", "-1.73", "-1.67", "-1.52"
"11/01/2022", "-0.09", "-0.53", "-1.2", "-1.86", "-1.12", "-2.35"
"12/01/2022", "-0.48", "-0.74", "-1.23", "-1.78", "-1.79", "-2.59"
"01/01/2023", "-0.27", "-0.85", "-1.36", "-1.15", "-1.82", "-2.41"
"02/01/2023", "-1.41", "-1.47", "-1.67", "-1.99", "-2.17", "-2.44"
"03/01/2023", "1.52", "0.47", "-0.34", "-0.62", "-1.09", "-1.88"
"04/01/2023", "-0.07", "0.41", "-0.24", "-0.53", "-0.57", "-1.37"
"05/01/2023", "0.5", "0.88", "0.01", "-0.4", "-0.69", "-1.21"
"06/01/2023", "-0.13", "-0.04", "0.2", "-0.39", "-0.62", "-1.22"
"07/01/2023", "-0.41", "0.07", "0.28", "-0.33", "-0.63", "-1.28"
"08/01/2023", "-0.59", "-0.79", "0.65", "-0.21", "-0.6", "-1.51"
"09/01/2023", "-0.54", "-1.57", "-0.46", "-0.04", "-0.63", "-1.6"
"10/01/2023", "-0.26", "-0.81", "-0.48", "-0.06", "-0.66", "-1.62"
"11/01/2023", "-1.37", "-1.63", "-2.22", "-0.25", "-0.92", "-1.41"
"12/01/2023", "-0.25", "-1.37", "-1.96", "-1.45", "-0.83", "-1.89"
"01/01/2024", "0.33", "-1.07", "-1.58", "-1.24", "-0.64", "-1.78"
"02/01/2024", "0.17", "-0.17", "-1.24", "-1.46", "-0.32", "-1.76"
"03/01/2024", "-0.66", "-0.37", "-1.46", "-1.77", "-1.41", "-1.91"
"04/01/2024", "-0.77", "-0.96", "-1.46", "-1.77", "-1.62", "-1.62"
